,RMS,M,ADIm1,ADIm2,ADIm3,ADIm4,ADIm5,ADIm6,ADIm7,ADIm8,ADIm9,ADIm10,ADIm11,
10,1.0682829784540664,1.0868275711158737,-0.28307710456543317,-0.5775421200673674,0.10773602762934355,0.10410291769060459,0.19230877987171366,0.28947577672972646,0.5166036693310342,0.5516134326604308,-0.5481823527185627,-0.4214390128295122,-0.28918668381784063,1
11,1.1663669235307317,1.171328757342247,0.5827860207734993,0.4108057590436257,0.3932572171297033,0.6190600618550959,0.025118019872418868,-0.11321047759908143,0.3416050667229145,0.8805552907233581,-0.04132196133939446,-0.1429684093437469,-0.35366359509203216,1
12,1.11101831951367,1.134994486893495,1.5580947062590924,1.1821222586766313,0.5146972750293143,0.4261623407223905,-0.11704632779620004,-0.8045525614901342,0.009614988172893092,-0.040359931875966315,0.0856815309292434,0.6815874680418703,0.49782737406492655,1
13,1.1001746806735513,1.1248919683158287,1.4832091658338564,0.7787091994039962,0.08101460793328968,0.48866694472067296,-0.19663931767588572,-0.4678460142387856,-0.34102589395339905,0.2207665569780954,0.5615617936015691,0.8131312290919488,0.7310462283360522,1
14,1.088939164971538,1.114007099254873,1.505535086262952,1.2749095000102575,0.7372024500956524,0.31325374859079447,-0.2245104712473723,-0.973146095410975,-0.2844009935843861,-0.3342313002334562,-0.1871809827410486,0.4864870791719206,0.3280512481424334,1
15,-0.9103000148347813,-0.9223494728167898,-0.5716677430742187,-0.5613486401924029,-0.6914806177992953,-0.9984038341118507,-0.6627300149905576,-0.49742001330507907,-0.5370491767398732,-1.8676914323708076,-0.6599232319367194,-0.6570274036274688,-0.2184158976441948,1
16,-1.044096069467892,-0.9944797556824532,-0.43466234139738974,-0.46566099814011713,-0.3972448757409678,-0.9173023484438549,-0.6683828193368909,-0.6552500014310596,-0.7334345699974137,-1.7610619598286181,-0.4595386133116331,-0.4046128729647322,0.06517742000869589,1
17,-1.0057396755227677,-0.9927105995991264,-0.5731486671661947,-0.4313369448365606,-0.3701910237508414,-0.9848614482848906,-0.7639824390420538,-1.0507563265615194,-0.8828776551155924,-1.6321052965016725,-0.6426670720087221,-0.8131151142837448,-0.24879294351209202,1
18,-0.8931114177348635,-0.8828198226551792,-0.5162736400894987,-0.8339259671995483,-0.7874364856480246,-1.2526893198222997,-1.0011664145515142,-0.9404870286432507,-0.68667170033607,-1.9062294426425177,-0.6763624638504624,-0.7522836163292569,-0.4823731321358291,1
19,-1.053461550083322,-1.0139510857273766,-1.6709758576460114,-2.3054748772232236,-1.0615419308461451,-1.0978026947720279,-0.23323013767336073,0.2441601328574322,0.35233872542120437,-0.24893248917363475,-0.502001930595651,-0.6653240106200277,-0.3590114128251046,1
20,-1.019110682693921,-0.9462027740215625,-1.364025248948709,-1.657049290485308e-17,-1.50205476331992,-0.565980522293658,-0.1574555389130188,-0.07764614940710818,0.02491940988305357,-0.5072628523074543,-0.9345188519821729,-1.1462345482033192,-0.48412963797860514,1
21,1.0885769921627826,1.1138796720480035,1.3918523021608546,1.0976750669566049,0.6193999948385083,1.260478162207732,0.28297598421811376,-0.20487324876607654,1.2800687759206706,0.4598623887690349,0.7524404323814086,0.802791065925304,0.7880756782855436,1
22,1.1003115246514303,1.1257978668228763,1.545843024994026,1.5040825099451778,1.1225282326433974,1.5489152021519743,0.8025128693472742,0.07323898237231517,0.9544067233236763,1.0295743376682878,0.863701457389054,0.8929892270118991,0.832755712623328,1
23,1.1118739144111023,1.1357931631959948,1.424833272127394,1.1699748504530931,1.0721177579264398,1.2164806185382837,0.09814133965867791,0.027473857025031162,0.24856317434150424,1.059080512462944,1.0423000000498355,1.0595457617435498,0.7737219311159356,1
24,-1.1943713087586296,-1.078026913031073,-0.30499633474164656,-0.07212513921239919,-0.06961754444327398,0.630866197945472,-0.15216433634362722,-0.07875494489787163,-0.22375982926299234,0.4475188326029005,0.6411787843847678,0.6353283155454125,0.7388856250757565,1
25,-1.1394171564774898,-1.0618801125798474,-0.3185430159423427,-0.00493742831527194,-0.3473981302948528,0.24312328856746224,-0.49796379047268696,-0.6528323163413656,-0.3835932772458677,-0.06531649189307247,0.26342561449440705,0.39771427558144407,0.5535369778544057,1
26,-0.9801136137722205,-1.0419562322830918,-0.18867085690356392,0.03187326138358325,0.02696679057833097,0.4139021714331789,-0.25372632854599936,-0.7238580530731326,-0.8867859043564654,-0.4421644275965932,0.5141295735833261,0.43090797022585714,0.6473643899869618,1
27,-0.7850529723340682,-0.994829505998485,-0.4444060106629628,0.013958218711059085,0.1440835049216894,0.22192216994968672,0.08726601248583762,-0.34576203230460256,-1.0724725174188092,-0.23548246834890102,0.6886012919951494,0.5676827717999983,0.6074982798371817,1
28,-0.8903294304691076,-1.0073946883494695,-0.7484213305595308,0.11159152467077087,0.18559627372915685,0.6953621033044928,0.1702216613658133,-0.2583615203372818,0.04432281253928385,-0.2161966413060894,0.3946079152495584,0.5572839498761287,0.6264865797433866,1
29,-1.2705615102823538,-1.1237488240269045,-0.09099933402576334,-0.044985543081083615,0.13526466168358214,0.6061199888280842,0.5865008059729586,0.18042802819731762,-0.6615487182621481,0.47014995096417955,1.121854132091655,1.1015805669084828,1.1460472009802043,1
30,-1.0268892968938723,-1.0681681512367664,-1.7754289788649358,0.6479086483204765,1.3601418574115618,1.7693834993300457,2.081743525537156,1.4850685612346766,1.4736538957766523,1.576054995210785,1.316609464567598,1.1210504473125436,0.8834742640828863,1
31,-1.086428005086563,-1.0489402043069518,-0.30370852302924123,-0.5075381501870235,-0.38254901353708487,0.3063538071488328,-0.48638594959675274,-0.8085205678689006,-0.16111846242332387,-0.38914913967634296,0.4269320376255717,0.412404593541803,0.38701406077809114,1
32,-0.7170444859158436,-0.9626627575504668,-1.326370565969052,-0.35088261715479835,-0.11165728773392146,0.3025477387642772,0.02227960656881003,-0.8292441429574355,-0.32315138955426914,-0.6051667266971232,0.4240250088644789,0.5689230922157072,0.5941888100937924,1
33,-1.1121886204171292,-1.0526390418207887,0.15213666450323748,-0.10630759911691512,-0.633907517591107,-0.31054005812780533,-1.076662870880767,-2.234195617877839,-2.0247760684986034,-1.0536457286694203,-0.39706707608672603,-0.10126542464386193,-0.11055771531715469,1
34,-1.0558547259002427,-1.0438571285915725,0.08008694714120397,-0.027305763842519856,-0.7143039660170445,-0.1907540138987979,-1.1139489308679085,-2.5083877854271313,-2.2324046219237035,-1.4091420965108385,-0.9824501776076258,-0.3448688291525704,-0.3788933834068122,1
35,-0.9673902202431353,-1.005585475346329,0.013369282595883505,-0.03144927010491952,-0.8290864447953518,-0.35594312321128857,-1.1881866034274253,-2.503584584696504,-2.3887579879350374,-1.5600034763105235,-0.9705462612823146,-0.43791196485925565,-0.6418788257929507,1
36,1.1114515985993028,1.1363927487378211,1.7703236836979135,1.8397982532875894,1.9065896650155825,1.7555792481365666,2.0717057953167752,1.8105352771442034,2.0250923622989667,1.429419814459808,0.9060945211182935,0.7190996471420843,0.47421364442314845,2
37,1.099009546529016,1.1247779551658255,1.7743757437200063,1.8264432095906122,1.8619422716695988,1.7545043254857264,1.8694759029139076,2.0814096868511833,2.088039948814781,1.3653347071381696,0.7129714198099999,0.6119382425483066,0.3911665654316454,2
38,1.096238245355187,1.1221978233945245,1.7646727233846546,1.8274878719224021,2.0084458805435284,1.8460102856191543,1.9504695122679858,2.133535249668735,1.9918401962717305,1.2922395766549417,0.7390544770735202,0.6137580100524108,0.4598840357654877,2
39,-0.5773369837013437,-0.7008086824709544,-1.0438815583797196,-0.889075565958088,-0.4777298958116295,-0.7205425914449428,-0.7971610748256895,-0.008196996251951846,-1.0491054833973434,-0.12283001794441958,0.0830021749573447,0.20453574819787237,0.269263486568356,2
40,-0.6587686476668195,-0.5899591788793388,-0.24914830236041197,-0.6462190212175658,-0.9452731862934791,-1.3761602577312901,-0.6285466655301897,-0.04804245941326161,-1.6175788318303146,0.17247005763037496,0.5332436893316265,0.49887393095140775,0.24986413332613638,2
41,-0.5031267873620944,-0.4125820585901417,-0.4975811134962422,-0.5815604153064552,-0.6835680324312,-1.2058999210651247,-0.6826016225277307,-0.22929027327267468,-0.8948344109368738,-0.007449831650845497,0.40381653801763023,0.5467531448900661,0.519080717140059,2
42,-0.5361738494167755,-0.6022056032123437,-0.6637684159533999,-1.2814680229301336,-1.19129956691345,-1.3451632567580598,-1.1875338163848022,-0.9959419183968182,-1.0630012160743023,-0.25281924508219905,0.035244013882729935,0.05605234895739079,0.3292522083086188,2
43,-0.3543593665836199,-0.607770836055068,-1.0235793624764684,-0.955669614345772,-1.0005026832860093,-1.4405701443164747,-0.6574608486657882,-0.3437044833041243,-0.31361409314336125,0.1547769421110219,0.22038601730983431,0.11505871331441564,-0.0393656080207815,2
44,-0.44866763090637773,-0.6981368151440918,-1.8938646323843993,-0.8138407903746437,-1.1315859280473106,-1.5216761462076225,-0.421539501489349,-0.9139190013134963,0.078154540762746,-0.03860679876158272,-0.21225226252146825,-0.09766339219853593,0.07815511282505004,2
45,-0.21397466338208423,-0.7044626671279796,-2.085647036919111,-0.774573281969745,-1.204105165622195,-1.7905878724336761,-0.8412445560158462,-1.0074571518830595,-0.6580804567079027,-0.42869104538391833,-0.2915545232227261,-0.1628719732754185,-0.0334356291279433,2
46,-0.554723695977998,-0.7348956677261104,-2.200403713486279,-0.7021511342036996,-1.10566236468863,-1.3085025221946511,-0.44202209640194945,-0.8910558932634112,-0.31575779631777723,0.03474938647192169,-0.03916370126099611,0.03075681492401491,0.11291109019433516,2
47,-0.915313197917203,-0.8002599253251903,-0.48580089154694195,-0.459102613136871,-0.3886572214119309,-1.1315702944616215,-0.43101219016610676,0.1352166989295445,0.032116210579952904,0.2689214043482228,0.17193947884278524,0.016147421875023642,0.20794865527898115,2
48,-0.9167942173156514,-0.7983622906972034,-0.34638851610764143,-0.2925246386435077,-0.23880177727288449,-0.8738927839911461,-0.5171586558553265,-0.005231271684927365,-0.08647683237934761,0.21620053556033367,0.06964811838250541,0.08906687651761719,0.2931941909013876,2
49,-0.919161658980819,-0.8073186373325625,-0.23690431895851252,-0.1306206275658121,-0.3418214988752323,-0.7097587855449301,-0.7481708997481297,-0.10723567658556435,-0.4783533649410584,-0.14274108146531816,-0.11868351047340368,0.04245004054847714,0.2336191711862206,2
50,-0.8758349393820211,-0.7819755033952668,-0.11361479652213893,-0.18549266081169702,-0.0781696765984117,-0.7311395274105609,-0.7733672661317547,0.2632672729876283,-0.09239871205352695,0.04069870965258254,-0.34802796198579633,-0.17907912555808858,0.1553656948685382,2
51,-0.8999088371623735,-0.7979083676895516,-0.37772938000154965,-0.47384922088681025,-0.4220898121785666,-0.6004718027471426,-1.0112725786812478,0.10284594930653508,0.31140229673784187,0.13715778731768336,-0.03766079638830301,0.10026453470722792,0.28949541107836446,2
52,-0.7793201447851573,-0.7641680769041393,-0.13731617099661922,-0.5157793548528704,-0.6002931355539566,-1.6781131648620295,-0.7886626517494122,-0.05977216767743269,-0.43605636597775255,0.14166794787345952,0.05463082821942517,0.15106743083305563,0.3819369017459451,2
53,-0.7058142549057081,-0.7025276545915364,-0.541490226165994,-0.643256381113085,-0.3925308802898654,-0.6237380445659647,-0.8932334984229325,-0.3791388836047595,-0.3026593998025327,0.2253283647413016,0.04035539259793583,0.12910874843143294,0.21936131314778226,2
54,-0.8979174274012933,-0.7779779782818683,0.055936190081665914,-0.5809178915489024,-0.7821589652917296,-1.3717567965632582,-1.7691453207850327,-0.3106269582083702,-0.41369104133047824,-0.16095361085516502,-0.054268300362907376,0.14352738205505672,0.21882513159953498,2
55,-0.7261516585242036,-0.708529406368131,-0.4361873923187662,-0.5217290491349929,-0.6855108296681408,-1.4792152077880485,-1.652506564090377,-0.3700793103049028,-0.39544300730010096,-0.38673517357372955,-0.005570281690596239,0.19835421295637112,0.454038615761895,2
56,1.7691289133284025,1.7477979810049324,0.1771142657631682,0.0673750702800859,0.5315684437311042,-0.2894694997101463,0.6965084376056473,1.1679067391429536,0.3802602153653779,0.12338472555759161,0.08727560425655524,0.2334600833358633,0.3489956284579374,3
57,1.7674767997509542,1.7195727327661394,0.5124494562617685,0.24749187962737554,0.8647481447148373,-0.10683133766632176,0.8351928056353854,1.3998428940273813,0.6214225679271136,0.4213079031080128,0.6903432757278701,0.5862262624140758,0.5405812696278836,3
58,1.1120779239415153,1.1371872830227616,1.8163492572048194,1.8386337002925703,2.1211515324577586,1.8733806168861369,2.2511828167285657,2.2403477587342717,2.2096193521753986,2.4678571625703523,1.882630143514583,1.5601927975689962,1.36944824066759,3
59,1.098824281425039,1.1245449840948567,1.730050599012491,1.8532380766817398,2.1931467658062402,2.0246637557969174,2.5545411317904945,2.318109608543673,2.1000520460173946,2.044557233732532,1.5945736068454466,1.3294279984786015,1.092029141150236,3
60,-0.7336179890114634,-0.6330340809870234,0.437746830575072,1.551497794724363,1.9757127766880906,1.483745140092169,2.222070360882922,1.7582040118941489,1.907896469452871,2.0099442460058894,1.72615690139475,1.3625937046239138,1.0137053444113429,3
61,-0.6757168095219498,-0.566278154571567,-0.021847575851871737,1.1547199657539096,1.2935144066281152,1.0162568892310266,1.5711178270887383,1.418361831915044,1.3036569260707354,1.545727637912644,1.279839588104312,0.955765547941354,0.7031617110196291,3
62,-0.641595727756713,-0.5590221552278335,0.3519448183223575,1.2589650368605598,1.6229798229115835,0.5815436039527361,1.5972469894599266,1.1915278937227707,1.227082251603201,1.437210920502419,1.1065326489373564,0.6944463772260019,0.6524015959985536,3
63,-0.6057004064306782,-0.5377353754033299,0.06023393650398268,1.1564507418824188,1.6956599914810002,0.5459799358931066,1.7376162174324712,1.459572815406067,1.2757439403081303,1.4631142166224882,1.4193395779871103,1.2274044647437714,0.9388314252113402,3
64,1.0984628471601796,1.1235611836742259,1.5251581645479524,1.190229985899966,1.1447272427303832,0.9584396757252992,0.6515114401502651,0.64289337968179,0.6004911621258092,0.9391544659798,1.1681927953043587,1.0994201164296777,1.0505100247613837,3
65,1.0856273864332509,1.11148176688255,1.4512245165330906,1.2786194260153914,1.0876424769178417,0.7185453386044617,0.6554582963616313,0.5145204199332157,1.140813707729122,0.8612214878968621,1.0740507058241862,1.023243376159998,0.9058949200341383,3
66,1.0899920367967566,1.1158774212670735,1.4726531728693355,0.9769668056168992,1.0771055915788088,0.9716713587872101,0.3789560517995211,0.10739764685955182,0.5319691870668779,0.5643451650993567,1.0780792985632597,1.0517191939688673,0.9544312606262834,3
